Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,species
e779eff7cb235f5de34c52c64ff99aba,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d1d92cf8033e84dc0b979f42371fe696,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ba8a3a01d2675571844121bf31c0dd08,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
82b8cd7fd23fb0dbcaceabf28258eb3b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9a7b013591937aad21cc6909b2229292,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
58ea8c5698472f4caae80fab58d7c6cf,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9cc9e0da3c611defc1c720bb23ba2d9b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a012d989883f8c7a2a9a167bb9e491d8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
550059f31bc735db5e07919d73ddc7a4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a7f8d426a75f0665eadb6553080981c4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
aa039c64a061fa98539d4852d1fdfc75,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
37ede51c32c7b543df1f664913198a73,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
86619e1452dd0516d0a3811148734458,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
eb5b8c94c8639b52fb6484d04294fe75,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
aba6d33dc66c03dacf1fcc74a5fffb49,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7bb354564994d7293a5942386ccc86d5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4bfed19029b28bd4020d197947a69315,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4abbdfb5a2c861e4182339460ce8e25b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c3b0609773505d436db175d7c63f9957,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
37a45681f62e61f4b41d55916a0bcdc4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e215794bb2eac7a29d6b7b715f83b637,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d8ce9ef9c04df4ebd2ab430969cf4cf3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8c9f5de45bcfca85ed7f5acdccc8b7ac,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e281372bb26f1c5da204694fc17014d4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b2dc32c030a0c22bc7eac3a2e3443c47,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2d7ec946ccb050de75c4066610145864,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f1fe5d3871e2ac0c05c5339505968ed2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fb0504755ec1c6f7555d2557d4d7fbba,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d572cebd0a3aba6520947774df150331,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c7e969f1eb54b1741a6af64c9d2bcd24,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
af957cb4aac57d5f8252980a590b1721,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
241b8beadc99c9c2731494ffe16d5226,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5c5563ddd6b18f42afbff35603db537a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
86b42e1b4693dcef35bf9ea3f3627270,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
56166a25adc73c717bc9faf123388550,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ceea46765306877a87cdc153cb142450,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
433dbebfbcec9b9c10b2c33e86302b88,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
879f593c47c14addc41d37273521ee1d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
17e3e855bfc2b44d37d4ef6a36795848,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
247315a6922a63ecf1f21a25180acb9c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e08725f017fcfdd4eb20f96b50075c13,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
96966d897bcc76558753c58ef6803cbb,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a061867e11b4c90318737aba34d5c869,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
816ea8daf75e9e376b83c42085a4ffa3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1193041d7a6bcdf326ec75cbeaa5cecf,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
29acfbcc04258dc113fc22b83c0d0cbc,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3729a5c0fcc34d23a1342b3d34f8beea,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0fd260df84f9bfa8ab5d33a1563c2949,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
de8c6315bc4bb3210323dbaa18987ab9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cd548c891b68c1adb90d3ac2cfe96a6f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
47342d9045d280497e67a7bed76c1fff,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bf456c3a7750a505a5e2ca2117a6ba34,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7a63acfa67b08ef0f9d74fad9ed186e3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1f7afaa8e729c81220cb5a16806adb23,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e025314973dc38d5ab2a68455bf6794d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ab487a1325df793b7582bd14294184b3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
62c1d8b414fb0cd7e86b2a96a932712e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f55982180720f01398452aeffbaac2ba,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
985eb3d0f88c2e27937b6dfe80effa60,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a46f2753e3ba467d30c31379f5ec5980,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7c6d21c697270892f02ee6533b94682d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8cd067305fc62abf93fb621e09c68888,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1c10384b8843fb579cf155024c1160db,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b17fd2923c8b4e6138dccf60d696a943,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3336e83eb6fdde8ae5b7cea83c45e6e2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c0c97e93dfc413609eed7736b123d2cd,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
032263e1b0029526480a4f50ed8e59ab,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
58a71df94515e9d08f783f8e39f2b96c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bd1b268b2eb1b3eaa6a0cc6510f8c843,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
51bed7fd643854cfe8f73d5091f87afe,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
94c130c53d710ab6489c2e7ac73f7fa5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ca82bf50e07c236ccd213d73d38a8654,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
91b59ddd27ef6cc9a3e26cfe5961d69d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
febe8d7343af722aa7a4f42de3a504e2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c3f05e8b2c2f07d9edd4a151876b150e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e9fbab7bbb1d57379e4d7e94539c9cb2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ccc7d39d6cfb11461cf87c6c72c77297,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0cf0bba0d8dc59a46954a2cd97bc5bf4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bdd28a5e3315acfacf161f6c07d98ea8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9696d6883e703e7dbc1cf99adb19f75d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
afb82ce37d03fbfda8fe839272f49943,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b5d89023c5338a14dfbf005fa1f115a9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e21a1854292e3f84f1d27cba5d6e1936,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a10c51e69bfe58644f9865f3ca5bc90f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a468f88b352b26e2f7c53fb795715184,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
293b284787c12a705afd3fc20863f511,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
27d1d48de543fbe755d6880cd968d229,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b37098e41c1745cba09ac5c94bbb57d3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
42a5d16436b7e46bf0e7e1151d28fe49,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0dd7c3f28b07a2379259e358881e9e06,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3f0b30e60f9d4888e293f60fbee908be,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
82e147275d066ead0d585272128843e5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
48afeda2aefa941c4723c0d6f39fb950,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ed24753924b8fa192041f5c975fd9336,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1789c37e09ceef4802a61e48c3e2aef2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1eb2021a3f7b0d7541ed6f23eab13098,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
da4cd6d3100d96be09f3525010c3e1d4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4d41abcea58071562d49630ae76b161d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fe257f6c0057e2eb5bc45b29761328f9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
57759543c2680c394cddc91045f66218,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
84c3653268c875bfb5ba79593296ea41,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c5d4eae331b5133e265647f8fa2536f9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fd66a54431e95e44e62479e460e34190,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ce8643f17a26e380120cc9c18a05e46a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f368967a3efaa0ab97959728e47c10eb,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bc89f02dbfbe6044dc965136f75ff9b9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ccebc13c17b3408ab0458f5cefc3233a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
52a1f05ada7686dc35fc939ba4f06440,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f791b24bfc286213800f7165c47cff7b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
469291a59a2578684dc9ee9671d12d82,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e2ab5883d5d9674968a6cdd21c2b4369,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0b857ab9248496ca338d87cc9a3810de,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
59aad9a4829c26d9e61a71e327641a4a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0ae928a160dfd37b007467e98b96b856,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8cb3126b8315c7b572ca74b941d616c6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
97229b83f7797d51f30143550c7c96b9,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6bdad3d47122ce9bff0e94bc11bd8767,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a3cecf831e6ad2837436b1f5c42401d6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d7b9c2e2d07ed130456dc089fd5839e7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e15f161bd8684399d2102fa036d91363,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
446613e765880d55611190dea50e2e81,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6d47ab2f9397a13038f9d86a8a52a239,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cf4353080e7f746ed95ded6587727dac,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a809b9edc22590d074884b24effc537b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a4950318d5d7d8721f3ebd80b4082be7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
37ea5cba1583aa261ed243cdbaaf80eb,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
78df6647f6b8e22aad1b1237d1bc107a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a881389ad9ed289f50f712e1d9089108,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a14e220ca84524e084ae366bf634eb33,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1834a309774c50f10c49a5002e5905a3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a290379368fbcfcaa66607e6897c5a6b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c88ab857a539cd256db8913cda12bad7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
dc70bd07219fdb693c1cab8caafe9d85,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
58475e1dc2d90e15fa4f68c8e16c6ed0,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bb10e867427aaf566ce92b94ccfa811e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8a7caaec47aa45043369dc60b138ef9a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b547b8033c94fdb0ec6990ee6ae30350,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
83ea2aee2bea1f50732e9307ab1ce4ea,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bff8c0481d82503dff021f4d6f726109,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
17e042ceed1e07c53b12a9a8372e9f3c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0add8f401a5db80fbf72378d8995176f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4212ea98d8b61fd0d516a5efbce714ca,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c5f75a8b7e05788de1fdad79921f9cec,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1e0747b56ab909198e59d4e855094b62,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d7ed2838bc7edbcf0f573a5f973d185e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
98d15e8c917954039513f1bb67fac529,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
006631b03e903b23c012c6ffbd353a71,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
831d1e770ef3c692ec8cf1e1bce2b683,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
49e5c977da2e1269494e689a31f68bf7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
83092978507f2e37c72ac77a6e12d01c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bba8e244f4b74cde7e1a4074273882bf,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b05487b5d30d849a2d1853150bda6ce2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
488b74e538fd6a46ce6d6da19200f583,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c12be63009afefcd6dab4071adbd4075,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
74078f69e7b440741a7f38511e39bb6a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
488aed1d1476518c93503c9a12788e8c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
90a94bd9fd9ecb49c346d4a57ba7ff8d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3720bd87d4aad238fac6b182ddd6b494,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b17b149b90c826d895d1c89d736cc2f5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
367d70c9e066b82d196ae4ef080fff35,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
19ec49b15f36f012bdcee5540d41f8a6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
258cfb4ac72ac9eb64f6c1c3206c725c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d1253430b00e444d848e4cb5814a8125,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fc148cf2adcc5b94039ee9ffdf8f28d5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
95a9a3ef1f279f03a8180c0208ece395,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7ebfa4b7df6ec281eeae89989a754590,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ebffb1c6cecf1abbf942e303de1036d5,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c41d5ed414b63fa43c34f10210ffde97,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ea42e44a8d71f04c0052c2c942ae15ba,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
46aad767621430d0de042b4ec646c176,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d67600f7519fea8c5652a7a020e67975,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7dd3a36e97f40b7d8152c5236fa7860f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
150acdae308be68521e57f3d16dbde32,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f354edd7b7b4aa54aba549e2f1d89707,Bacteria, Cyanobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
61ab80c91a91cf6ef95781f28b214a74,Bacteria, Firmicutes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f17c25891b0f0198f064bf3fa2536db8,Bacteria, Firmicutes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
32cde3bc0a56910b2e3061992f51f934,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a8f87f6af12697105572408f352ee1bd,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e16ac88e31b019ac03262754e3c94021,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8e9156c167566e4e4df592858a1d02cc,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0a41db17286e5c619955fbb023d8c13a,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4b4c436f8c347c41041d03b34be04a69,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
35bab37336489ecc153f06d7797b4a81,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
765a4b8511c9db13d08bff1a5c08d1dd,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2e6458f80f80d642dd49438551e27d5a,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a047194ede7ccb4a157b53ebbebd0e8f,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
21cbf6b61595a2721bb3e049129f6634,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1883b74e8db7b098a5b4d67d960a7614,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6594e5cd9afa39b7b9dc2f89ba06afc8,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
576a6e9bf7fca09c7a6b6a85ef396a65,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6c09ba360a781249bbeffeac74514f85,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8523d7fb8e002a51bbed7608e5178bef,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4270c487d1d9fb77cd20f674de280258,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
09dee093bd89f3e8399b3ca1e3bce25a,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0099d52e14d6f6e3cee3857707cd521c,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
dc3b71962b7413590ffb94c9009a3f89,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d759f0d587a3c44e7815f943aa3f06ca,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c86356271a6fdb6d987f2bc9a1727640,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5f2108c95376f777b749eb494493aca6,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d7123805d017062cbe2232233382f226,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9df38847f75937da16a7983e65c986a3,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
56c0369f6f0f0c27e3ae11aac6a13c65,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3b96caa8ffb28a20a5342151a661a6e5,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
449cf268418ef03840bb951b80d0e559,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c89a6ae44de0bc366d62cf02f1b93940,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5d97f02ebe39db7ef6b89dabfbc19f99,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
778020d343f1c02050f8412c61ea98ca,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
078a24ea482fdc724d78112239c0d754,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
945c94d4d9bb70c3324870c384a3a3ce,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
552010f40e6974a6ec762eefe82d19f0,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5a710736eada516cbf61a6c3c20161bf,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b0a127cbc16f186481d77c3605b6bb4f,Bacteria, Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d426c250f39aba5776e9f87895d3dc31,Bacteria, Acidobacteriota, Acidobacteriae,Unassigned,Unassigned,Unassigned,Unassigned
2ddf4a2001c5a889f847213b6873c38b,Bacteria, Actinobacteriota, Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
30fed437c4c4f262035248d03085e801,Bacteria, Actinobacteriota, Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
898d441b01a6ddd96ac042b3c9e4bb1f,Bacteria, Actinobacteriota, Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
