tank.id,tank.number,count.date,sample.date,sample.period,who.counted,prop.counted,hours,taxa.code,count,photo.id,measured ,number.measured,length (mm)
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.668
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.551
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.427
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.5
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.68
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.676
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.666
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.574
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.434
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.414
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.551
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT,,26,0.63
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT01,,4,1.391
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT01,,4,0.648
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT01,,4,0.918
C4,,11/16/2023,6/12/2023,,RT,1,,dap,43,6.12.23_C4_dap_RT01,,4,1.317
C4,,11/1/2023,6/12/2023,,RT,1,,ephi,2,6.12.23_C4_ephi_RT,,2,1.191
C4,,11/1/2023,6/12/2023,,RT,1,,ephi,2,6.12.23_C4_ephi_RT,,2,0.903
C4,,11/16/2023,6/12/2023,,RT,1,,hydra,1,6.12.23_C4_hydra_RT,,1,NA
C4,,11/16/2023,6/12/2023,,RT,1,,in2,1,6.12.23_C4_in2_RT,,1,NA
C4,,11/16/2023,6/12/2023,,RT,1,,thy,1,6.12.23_C4_thy_RT,,1,1.425
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.37
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.308
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.45
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.381
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.383
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.318
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.395
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.255
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.253
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.288
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.367
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.255
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.264
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.319
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.42
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.483
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.436
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.415
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.314
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.5
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.386
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.296
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.456
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.209
C6,,11/16/2023,6/12/2023,,RT,1,,chy,42,6.12.23_C6_chy_RT,,25,0.446
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.72
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.975
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.625
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.515
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.943
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.498
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.652
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.783
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.625
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,1.421
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,1.251
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,1.045
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.875
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.887
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,1.518
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.608
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.816
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT,,18,0.546
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,1.382
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,1.155
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,1.054
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,1.016
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,0.747
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,0.873
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,0.948
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,0.924
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,1.461
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,1.227
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,0.883
C6,,11/16/2023,6/12/2023,,RT,1,,dap,60,6.12.23_C6_dap_RT01,,12,0.456
C6,,11/16/2023,6/12/2023,,RT,1,,hydra,1,6.12.23_C6_hydra_RT,,1,0.624
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.624
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.134
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.145
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.155
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.136
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.124
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.123
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.143
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.139
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.149
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.147
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.145
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.151
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.142
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.165
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.127
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.149
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.15
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.18
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.139
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.167
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.142
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.155
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.154
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.151
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.146
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.154
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.161
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.218
C6,,11/16/2023,6/12/2023,,RT,1,,mon,1020,6.12.23_C6_mon_RT,,30,0.153
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.41
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.314
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.428
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.304
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.441
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.428
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.38
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.37
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.395
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.434
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.433
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.384
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.476
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.305
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.345
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.461
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.475
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.454
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.437
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.388
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.444
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.407
C7,21,9/4/2023,6/12/2023,,GVF,1,,chy,89,6.12.23_C7_chy_GVF,,23,0.437
C7,21,9/4/2023,6/12/2023,,GVF,1,,dap,21,6.12.23_C7_dap_GVF,,8,0.125
C7,21,9/4/2023,6/12/2023,,GVF,1,,dap,21,6.12.23_C7_dap_GVF,,8,0.101
C7,21,9/4/2023,6/12/2023,,GVF,1,,dap,21,6.12.23_C7_dap_GVF,,8,0.137
C7,21,9/4/2023,6/12/2023,,GVF,1,,dap,21,6.12.23_C7_dap_GVF,,8,0.151
C7,21,9/4/2023,6/12/2023,,GVF,1,,dap,21,6.12.23_C7_dap_GVF,,8,0.142
C7,21,9/4/2023,6/12/2023,,GVF,1,,dap,21,6.12.23_C7_dap_GVF,,8,0.105
C7,21,9/4/2023,6/12/2023,,GVF,1,,dap,21,6.12.23_C7_dap_GVF,,8,0.162
C7,21,9/4/2023,6/12/2023,,GVF,1,,dap,21,6.12.23_C7_dap_GVF,,8,0.157
C7,21,9/4/2023,6/12/2023,,GVF,1,,hydra,1,6.12.23_C7_hydra_GVF,,1,0.882
C7,21,9/4/2023,6/12/2023,,GVF,1,,mql,4,6.12.23_C7_mql_GVF,,1,1.559
C7,21,9/4/2023,6/12/2023,,GVF,1,,mql,4,6.12.23_C7_mql_GVF01,,1,2.306
C7,21,9/4/2023,6/12/2023,,GVF,1,,thi, ,6.12.23_C7_thi_GVF,,1,1.686
C7,21,9/4/2023,6/12/2023,,GVF,1,,thi, ,6.12.23_C7_thi_GVF01,,1,2.703
C7,21,9/4/2023,6/12/2023,,GVF,1,,thy, ,6.12.23_C7_thy.unk_GVF,,1,1.735
C7,21,9/4/2023,6/12/2023,,GVF,1,,unk,40,6.12.23_C7_thy.unk_GVF,,1,1.665
C7,21,9/4/2023,6/12/2023,,GVF,1,,uk0, ,6.12.23_C7_uk0_GVF,,2,0.244
C7,21,9/4/2023,6/12/2023,,GVF,1,,uk0, ,6.12.23_C7_uk0_GVF,,2,0.318
C7,21,9/4/2023,6/12/2023,,GVF,1,,unk,40,6.12.23_C7_unk_GVF,,1,1.599
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,1.599
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.187
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.185
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.201
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.184
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.183
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.201
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.184
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.221
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.188
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.181
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.19
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.205
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.21
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.19
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.189
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.203
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.174
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.201
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.202
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.202
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.199
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.219
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.225
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.184
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.174
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.188
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.21
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.197
C7,21,9/4/2023,6/12/2023,,GVF,1,,unr, ,6.12.23_C7_unr_GVF,,30,0.194
C8,,11/7/2023,6/12/2023,,GVF,1,,chi,1,6.12.23_C8_chi_GVF,,1,2.006
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF,,1,1.551
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF01,,8,0.508
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF01,,8,0.575
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF01,,8,0.642
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF01,,8,0.907
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF01,,8,1.006
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF01,,8,0.6
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF01,,8,0.977
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF01,,8,1.352
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF02,,7,0.753
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF02,,7,0.61
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF02,,7,0.829
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF02,,7,0.603
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF02,,7,0.798
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF02,,7,0.558
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF02,,7,0.505
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF03,,1,0.474
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF04,,3,0.893
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF04,,3,0.483
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF04,,3,0.678
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF05,,1,0.468
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF06,,5,0.703
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF06,,5,0.673
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF06,,5,0.545
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF06,,5,0.604
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF06,,5,0.647
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF07,,2,0.862
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF07,,2,0.943
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF08,,1,0.494
C8,,11/7/2023,6/12/2023,,GVF,1,,dap,172,6.12.23_C8_dap_GVF09,,1,0.627
C8,,11/7/2023,6/12/2023,,GVF,1,,ephi,3,6.12.23_C8_ephi_GVF,,2,1.295
C8,,11/7/2023,6/12/2023,,GVF,1,,ephi,3,6.12.23_C8_ephi_GVF,,2,1.168
C8,,11/7/2023,6/12/2023,,GVF,1,,hydra,2,6.12.23_C8_hydra_GVF,,1,0.612
C8,,11/7/2023,6/12/2023,,GVF,1,,hydra,2,6.12.23_C8_hydra_GVF01,,1,0.676
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.143
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.141
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.148
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.146
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.155
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.149
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.143
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.145
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.149
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.145
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.148
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.147
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.154
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.14
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.148
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.141
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.142
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.151
C8,,11/7/2023,6/12/2023,,GVF,1,,mon,76,6.12.23_C8_mon_GVF,,19,0.152
C8,,11/7/2023,6/12/2023,,GVF,1,,nau,2,6.12.23_C8_nau_GVF,,1,0.147
C8,,11/7/2023,6/12/2023,,GVF,1,,ost,43,6.12.23_C8_ost_GVF,,5,0.507
C8,,11/7/2023,6/12/2023,,GVF,1,,ost,43,6.12.23_C8_ost_GVF,,5,0.304
C8,,11/7/2023,6/12/2023,,GVF,1,,ost,43,6.12.23_C8_ost_GVF,,5,0.281
C8,,11/7/2023,6/12/2023,,GVF,1,,ost,43,6.12.23_C8_ost_GVF,,5,0.284
C8,,11/7/2023,6/12/2023,,GVF,1,,ost,43,6.12.23_C8_ost_GVF,,5,0.252
C8,,11/7/2023,6/12/2023,,GVF,1,,thy,5,6.12.23_C8_thy_GVF,,1,1.284
C8,,11/7/2023,6/12/2023,,GVF,1,,thy,5,6.12.23_C8_thy_GVF01,,1,1.245
C8,,11/7/2023,6/12/2023,,GVF,1,,thy,5,6.12.23_C8_thy_GVF02,,1,1.215
C8,,11/7/2023,6/12/2023,,GVF,1,,zor,3,6.12.23_C8_zor_GVF,,1,1.301
C9,,11/12/2023,6/12/2023,,GVF,1,,chi,12,6.12.23_C9_chi_GVF,,1,1.528
C9,,11/12/2023,6/12/2023,,GVF,1,,chi,12,6.12.23_C9_chi_GVF01,,1,1.282
C9,,11/12/2023,6/12/2023,,GVF,1,,chi,12,6.12.23_C9_chi_GVF02,,1,2.28
C9,,11/12/2023,6/12/2023,,GVF,1,,chi,12,6.12.23_C9_chi_GVF03,,1,2.469
C9,,11/12/2023,6/12/2023,,GVF,1,,chi,12,6.12.23_C9_chi_GVF04,,2,2.066
C9,,11/12/2023,6/12/2023,,GVF,1,,chi,12,6.12.23_C9_chi_GVF04,,2,0.769
C9,,11/12/2023,6/12/2023,,GVF,1,,chi,12,6.12.23_C9_chi_GVF05,,1,1.5
C9,,11/12/2023,6/12/2023,,GVF,1,,chi,12,6.12.23_C9_chi_GVF06,,1,0.855
C9,,11/12/2023,6/12/2023,,GVF,1,,chi,12,6.12.23_C9_chi_GVF07,,1,3.107
C9,,11/12/2023,6/12/2023,,GVF,0.5,,chy,367,6.12.23_C9_chy_GVF,,28,0.463
C9,,11/12/2023,6/12/2023,,GVF,0.5,,chy,367,6.12.23_C9_chy_GVF,,28,0.258
C9,,11/12/2023,6/12/2023,,GVF,0.5,,chy,367,6.12.23_C9_chy_GVF,,28,0.247
C9,,11/12/2023,6/12/2023,,GVF,0.5,,chy,367,6.12.23_C9_chy_GVF,,28,0.411
C9,,11/12/2023,6/12/2023,,GVF,0.5,,chy,367,6.12.23_C9_chy_GVF,,28,0.412
C9,,11/12/2023,6/12/2023,,GVF,0.5,,chy,367,6.12.23_C9_chy_GVF,,28,0.448
C9,,11/12/2023,6/12/2023,,GVF,0.5,,chy,367,6.12.23_C9_chy_GVF,,28,0.344
